juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,event_year,age_at_event,priors_per_adult_year,total_juv_count,has_juv_record,first_offense,young_man,velocity_repeat_offender,sex_male,c_charge_degree_m,charge_category_drug,charge_category_other,charge_category_property,charge_category_violent,race_african-american,race_caucasian,race_hispanic
0,4,0,0,0,2014,19.0,0.0,0,0,1,1,0,1,1,0,0,0,1,0,1,0
0,7,0,0,1,2013,20.0,0.5,0,0,0,1,0,1,0,0,1,0,0,1,0,0
0,1,0,0,3,2013,50.0,0.09375,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,2,0,0,4,2014,35.0,0.23529411764705882,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,4,0,0,8,2008,56.0,0.21052631578947367,0,0,0,0,0,1,1,0,1,0,0,1,0,0
0,10,0,0,0,2013,20.0,0.0,0,0,1,1,0,1,1,1,0,0,0,1,0,0
0,10,0,0,3,2011,21.0,1.0,0,0,0,1,0,1,1,0,0,0,1,0,1,0
0,1,0,0,0,2013,45.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
0,4,0,0,6,2014,25.0,0.8571428571428571,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,4,0,0,0,2013,18.0,0.0,0,0,1,1,0,1,0,0,0,0,1,1,0,0
0,5,0,0,0,2014,18.0,0.0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
0,9,0,0,17,2013,34.0,1.0625,0,0,0,0,0,1,1,0,1,0,0,1,0,0
0,5,0,0,8,2013,48.0,0.26666666666666666,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,2,0,0,2,2013,45.0,0.07407407407407407,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,9,0,1,2,2013,24.0,0.3333333333333333,1,1,0,1,0,1,0,0,1,0,0,1,0,0
1,7,0,0,16,2013,43.0,0.64,1,1,0,0,0,1,0,1,0,0,0,1,0,0
0,2,0,0,0,2014,39.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
0,2,0,0,3,2014,30.0,0.25,0,0,0,0,0,1,1,0,0,0,1,0,1,0
0,8,0,0,9,2013,25.0,1.2857142857142858,0,0,0,0,1,1,0,0,0,0,1,0,0,0
0,1,0,0,1,2013,36.0,0.05555555555555555,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,1,0,0,0,2013,30.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
0,6,1,0,1,2014,19.0,1.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
0,1,0,0,0,2013,46.0,0.0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
0,3,0,0,3,2013,25.0,0.42857142857142855,0,0,0,0,0,1,1,0,1,0,0,1,0,0
0,5,0,0,0,2013,21.0,0.0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
0,3,0,0,0,2014,22.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0,3,0,0,3,2013,26.0,0.375,0,0,0,0,0,1,1,0,0,0,1,1,0,0
0,5,0,0,0,2014,20.0,0.0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
0,10,0,2,14,2013,28.0,1.4,2,1,0,0,0,0,0,1,0,0,0,0,1,0
0,1,0,0,1,2013,30.0,0.08333333333333333,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,1,0,0,0,2013,60.0,0.0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
0,6,0,0,3,2014,37.0,0.15789473684210525,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,3,0,0,2,2013,54.0,0.05555555555555555,0,0,0,0,0,1,1,0,0,0,1,0,1,0
0,1,0,0,6,2014,26.0,0.75,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,6,0,0,6,2013,24.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,9,0,0,5,2013,21.0,1.6666666666666667,0,0,0,1,1,1,0,0,0,0,1,1,0,0
0,1,0,0,0,2013,49.0,0.0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
0,3,0,0,1,2013,47.0,0.034482758620689655,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,10,0,1,7,2013,25.0,1.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
0,2,0,0,1,2013,33.0,0.06666666666666667,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0,1,0,0,0,2013,35.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0,2,0,0,1,2013,21.0,0.3333333333333333,0,0,0,1,0,1,0,0,0,1,0,1,0,0
0,7,0,0,5,2013,25.0,0.7142857142857143,0,0,0,0,0,1,1,0,0,0,1,0,1,0
0,6,0,0,7,2014,28.0,0.7,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1,0,0,0,2014,36.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,3,0,0,0,2014,27.0,0.0,0,0,1,0,0,1,1,0,0,0,1,1,0,0
0,1,0,0,1,2013,32.0,0.07142857142857142,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3,0,0,11,2013,26.0,1.375,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,7,0,0,8,2013,32.0,0.5714285714285714,0,0,0,0,0,1,1,0,0,0,1,1,0,0
0,7,0,0,6,2013,23.0,1.2,0,0,0,1,0,1,0,0,0,1,0,1,0,0
0,1,0,0,0,2013,55.0,0.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
0,5,0,0,6,2013,34.0,0.375,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,6,0,0,0,2014,47.0,0.0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
0,3,0,0,1,2014,29.0,0.09090909090909091,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,3,0,0,0,2014,42.0,0.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
0,3,0,0,5,2013,34.0,0.3125,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,9,1,0,11,2013,26.0,1.375,1,1,0,0,0,0,0,0,1,0,0,1,0,0
0,6,0,0,0,2013,20.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,6,0,0,3,2013,50.0,0.09375,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,6,0,0,8,2013,32.0,0.5714285714285714,0,0,0,0,0,1,1,0,0,0,1,1,0,0
0,3,0,0,3,2005,28.0,0.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,8,0,0,1,2013,18.0,1.0,1,1,0,1,0,1,0,0,0,0,1,0,0,1
0,6,0,0,2,2013,22.0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,9,0,0,10,2014,24.0,1.6666666666666667,1,1,0,1,0,1,0,0,1,0,0,1,0,0
0,6,0,0,8,2014,26.0,1.0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
0,7,3,1,3,2013,18.0,3.0,4,1,0,0,0,0,1,0,0,0,1,0,1,0
0,5,0,0,8,2013,34.0,0.5,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,10,0,0,12,2014,21.0,4.0,1,1,0,1,0,1,0,1,0,0,0,1,0,0
0,10,8,2,12,2013,25.0,1.7142857142857142,10,1,0,0,0,1,0,1,0,0,0,1,0,0
0,1,0,0,0,2014,53.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0,2,0,0,0,2014,28.0,0.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
0,4,0,0,2,2013,24.0,0.3333333333333333,0,0,0,1,0,1,0,0,1,0,0,1,0,0
0,2,0,0,0,2013,25.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,10,0,0,6,2013,25.0,0.8571428571428571,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,9,0,0,15,2013,41.0,0.6521739130434783,0,0,0,0,0,1,1,0,1,0,0,1,0,0
0,6,0,0,5,2014,50.0,0.15625,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,7,0,0,6,2013,24.0,1.0,1,1,0,1,0,1,0,0,1,0,0,1,0,0
0,5,1,0,6,2013,23.0,1.2,1,1,0,1,0,1,1,0,1,0,0,1,0,0
0,6,0,0,1,2013,21.0,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,6,0,0,0,2013,27.0,0.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,2,0,0,6,2014,54.0,0.16666666666666666,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,9,0,0,4,2013,23.0,0.8,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2,6,1,0,3,2014,22.0,0.75,3,1,0,1,0,1,1,0,0,0,1,1,0,0
0,3,0,0,6,2013,27.0,0.6666666666666666,0,0,0,0,0,1,1,0,1,0,0,0,0,1
0,1,0,0,4,2013,51.0,0.12121212121212122,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,5,0,0,0,2014,21.0,0.0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
0,4,0,0,1,2014,23.0,0.2,0,0,0,1,0,1,0,0,1,0,0,0,0,0
0,9,0,0,13,2014,34.0,0.8125,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,10,0,0,1,2013,18.0,1.0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
0,5,0,0,10,2014,24.0,1.6666666666666667,0,0,0,1,0,1,0,0,1,0,0,0,1,0
0,8,0,3,10,2014,24.0,1.6666666666666667,3,1,0,1,0,1,1,0,0,0,0,0,1,0
0,1,0,0,0,2013,42.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
0,5,0,0,1,2013,45.0,0.037037037037037035,0,0,0,0,0,1,1,0,0,0,1,0,1,0
0,1,0,0,2,2013,28.0,0.2,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,7,0,0,0,2013,19.0,0.0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1,4,0,0,1,2013,25.0,0.14285714285714285,1,1,0,0,0,0,1,0,0,0,1,1,0,0
1,8,0,1,9,2013,26.0,1.125,2,1,0,0,0,1,0,0,1,0,0,0,1,0
0,4,0,0,2,2013,25.0,0.2857142857142857,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,4,0,0,1,2013,23.0,0.2,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,3,0,0,0,2013,19.0,0.0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
0,6,0,0,0,2013,19.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0,8,0,0,0,2013,45.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
0,9,0,1,4,2014,22.0,1.0,1,1,0,1,0,1,0,0,0,1,0,1,0,0
0,7,0,0,7,2013,35.0,0.4117647058823529,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,6,0,0,5,2013,28.0,0.5,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,1,0,0,0,2013,53.0,0.0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
0,3,0,0,0,2013,21.0,0.0,0,0,1,1,0,1,1,0,0,0,0,1,0,0
0,10,0,0,15,2013,27.0,1.6666666666666667,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,2,0,0,5,2013,44.0,0.19230769230769232,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0,3,0,0,2,2013,63.0,0.044444444444444446,0,0,0,0,0,1,1,0,1,0,0,0,1,0
0,8,0,0,21,2013,48.0,0.7,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,1,0,0,0,2013,74.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,6,0,0,3,2011,24.0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,4,0,0,1,2013,32.0,0.07142857142857142,0,0,0,0,0,1,1,0,0,0,1,1,0,0
0,1,0,0,6,2013,42.0,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,7,0,1,7,2013,35.0,0.4117647058823529,2,1,0,0,0,1,0,0,0,0,1,0,0,1
0,5,0,0,0,2013,21.0,0.0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
0,3,0,0,0,2013,33.0,0.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
0,6,0,0,0,2014,19.0,0.0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
0,3,0,1,0,2013,18.0,0.0,1,1,1,1,0,1,0,0,0,0,1,1,0,0
0,10,0,0,7,2013,25.0,1.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,9,1,0,18,2014,27.0,2.0,1,1,0,0,0,1,0,1,0,0,0,1,0,0
0,1,0,0,0,2014,50.0,0.0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
0,9,0,0,16,2013,36.0,0.8888888888888888,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,4,0,0,0,2014,18.0,0.0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
0,4,0,0,2,2013,37.0,0.10526315789473684,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,8,0,0,5,2013,27.0,0.5555555555555556,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,3,0,0,0,2014,27.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
0,2,0,0,0,2013,24.0,0.0,0,0,1,1,0,1,1,0,0,0,1,0,1,0
0,7,0,0,3,2013,20.0,1.5,0,0,0,1,0,1,0,1,0,0,0,0,0,1
0,6,0,0,7,2013,22.0,1.75,0,0,0,1,0,1,0,0,1,0,0,1,0,0
0,3,0,0,0,2013,22.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,7,0,0,0,2013,41.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,1,0,0,0,2013,41.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,7,0,0,0,2013,21.0,0.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0,8,0,1,2,2014,29.0,0.18181818181818182,1,1,0,0,0,0,0,0,0,1,0,0,1,0
0,2,0,1,0,2013,24.0,0.0,1,1,1,1,0,1,0,0,1,0,0,1,0,0
0,8,0,0,1,2013,23.0,0.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,5,0,0,16,2014,55.0,0.43243243243243246,0,0,0,0,0,1,1,0,0,0,1,1,0,0
0,1,0,0,0,2013,52.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
0,6,0,0,7,2013,33.0,0.4666666666666667,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,9,0,0,18,2014,28.0,1.8,0,0,0,0,0,1,1,0,0,0,0,1,0,0
0,8,0,0,0,2014,33.0,0.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
0,2,0,0,1,2013,21.0,0.3333333333333333,0,0,0,1,0,1,0,0,1,0,0,1,0,0
0,5,0,0,0,2013,19.0,0.0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
0,1,0,0,7,2013,39.0,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,10,0,0,12,2014,33.0,0.8,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,4,0,0,3,2014,28.0,0.3,0,0,0,0,0,1,1,0,0,0,0,0,0,1
0,4,0,0,6,2013,37.0,0.3157894736842105,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,9,0,0,13,2013,27.0,1.4444444444444444,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,3,0,0,3,2013,28.0,0.3,0,0,0,0,0,1,1,0,0,0,1,0,1,0
0,3,0,0,1,2013,24.0,0.16666666666666666,0,0,0,1,0,1,1,0,0,0,1,0,1,0
0,2,0,1,0,2014,20.0,0.0,1,1,1,1,0,1,0,0,1,0,0,0,0,1
0,3,0,0,3,2013,34.0,0.1875,0,0,0,0,0,1,1,0,0,0,1,1,0,0
0,2,0,0,1,2014,23.0,0.2,0,0,0,1,0,1,0,1,0,0,0,1,0,0
0,1,0,0,2,2014,43.0,0.08,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,2,0,0,1,2014,20.0,0.5,0,0,0,1,0,1,0,0,1,0,0,0,0,1
0,5,0,0,1,2013,29.0,0.09090909090909091,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,5,0,0,0,2013,20.0,0.0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
0,4,0,0,0,2014,19.0,0.0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
0,5,0,0,6,2014,27.0,0.6666666666666666,0,0,0,0,0,1,1,0,0,0,1,1,0,0
0,1,0,0,0,2013,32.0,0.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
0,4,1,1,4,2013,27.0,0.4444444444444444,2,1,0,0,0,1,0,0,0,1,0,1,0,0
0,4,0,0,2,2014,21.0,0.6666666666666666,0,0,0,1,0,1,0,0,0,1,0,1,0,0
0,10,0,0,7,2013,25.0,1.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,7,0,0,0,2013,31.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,2,0,0,5,2013,29.0,0.45454545454545453,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,4,0,0,2,2013,23.0,0.4,0,0,0,1,0,1,0,0,1,0,0,1,0,0
0,7,1,0,15,2014,32.0,1.0714285714285714,1,1,0,0,0,1,0,1,0,0,0,0,1,0
0,4,0,0,4,2014,45.0,0.14814814814814814,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,5,0,0,4,2013,28.0,0.4,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,3,0,0,0,2013,20.0,0.0,0,0,1,1,0,1,1,0,0,0,1,0,1,0
0,9,0,0,7,2014,45.0,0.25925925925925924,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,8,0,0,3,2013,34.0,0.1875,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,5,0,0,8,2013,34.0,0.5,0,0,0,0,0,1,1,0,0,0,1,1,0,0
0,10,0,0,7,2013,23.0,1.4,0,0,0,1,0,1,0,0,1,0,0,1,0,0
0,2,0,0,0,2013,27.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0,3,0,3,0,2014,18.0,0.0,3,1,1,1,0,1,0,0,0,0,1,0,1,0
0,7,0,0,0,2013,19.0,0.0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
0,10,0,1,14,2014,31.0,1.0769230769230769,1,1,0,0,0,1,0,0,0,0,0,1,0,0
0,2,0,0,1,2013,27.0,0.1111111111111111,0,0,0,0,0,1,1,0,0,0,1,1,0,0
0,6,0,0,5,2013,24.0,0.8333333333333334,0,0,0,1,0,1,0,1,0,0,0,0,1,0
0,9,0,0,2,2014,22.0,0.5,0,0,0,1,0,1,1,0,0,0,1,1,0,0
0,4,0,0,1,2014,18.0,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,2,0,0,0,2013,26.0,0.0,0,0,1,0,0,1,1,0,0,0,1,1,0,0
0,3,0,0,0,2014,22.0,0.0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
0,2,0,0,1,2013,34.0,0.0625,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,3,0,0,0,2014,21.0,0.0,0,0,1,1,0,1,1,0,0,0,1,1,0,0
0,10,0,1,1,2014,19.0,1.0,1,1,0,1,0,1,0,1,0,0,0,1,0,0
0,6,0,0,6,2014,27.0,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,9,4,0,10,2013,21.0,3.3333333333333335,5,1,0,1,0,1,0,0,0,0,0,0,0,1
0,4,0,0,1,2013,19.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,5,0,0,4,2014,26.0,0.5,0,0,0,0,0,1,1,0,0,0,1,1,0,0
0,9,0,0,0,2013,23.0,0.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0,1,0,0,7,2014,48.0,0.23333333333333334,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,2,0,0,1,2013,29.0,0.09090909090909091,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,1,0,0,0,2014,43.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
0,2,0,0,1,2013,27.0,0.1111111111111111,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,5,0,0,0,2013,22.0,0.0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
0,5,0,0,10,2013,41.0,0.43478260869565216,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,4,0,0,0,2014,57.0,0.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0,6,0,0,5,2014,22.0,1.25,0,0,0,1,0,1,0,0,1,0,0,1,0,0
0,10,1,0,1,2014,18.0,1.0,1,1,0,1,0,1,0,0,0,1,0,1,0,0
0,1,0,0,0,2014,27.0,0.0,0,0,1,0,0,1,1,0,0,0,1,0,1,0
0,5,0,0,1,2014,19.0,1.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
0,1,0,0,1,2013,43.0,0.04,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,10,1,0,17,2013,26.0,2.125,1,1,0,0,0,1,0,0,0,0,0,1,0,0
0,4,0,0,0,2014,29.0,0.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
0,1,0,0,8,2014,53.0,0.22857142857142856,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,0,0,2,2013,45.0,0.07407407407407407,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0,10,0,0,13,2014,28.0,1.3,0,0,0,0,1,1,0,0,0,0,1,1,0,0
0,5,0,3,4,2013,21.0,1.3333333333333333,3,1,0,1,0,1,0,0,0,0,0,1,0,0
0,6,0,0,0,2014,43.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
0,5,0,0,2,2011,21.0,0.6666666666666666,0,0,0,1,0,1,1,0,1,0,0,1,0,0
0,2,0,0,0,2014,40.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,2,0,0,1,2014,31.0,0.07692307692307693,0,0,0,0,0,1,1,0,0,0,1,1,0,0
0,4,0,0,0,2013,18.0,0.0,0,0,1,1,0,1,1,0,1,0,0,1,0,0
0,1,0,0,2,2013,66.0,0.041666666666666664,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,5,0,1,5,2013,21.0,1.6666666666666667,1,1,0,1,0,1,0,0,1,0,0,0,1,0
0,1,0,0,1,2013,42.0,0.041666666666666664,0,0,0,0,0,1,1,0,1,0,0,1,0,0
0,8,3,1,8,2014,23.0,1.6,4,1,0,1,0,1,1,0,0,0,1,1,0,0
0,1,0,0,2,2014,49.0,0.06451612903225806,0,0,0,0,0,1,1,0,0,0,0,1,0,0
0,1,0,0,0,2014,28.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
0,3,0,0,0,2014,24.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0,2,0,0,0,2014,32.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0,4,0,0,2,2013,35.0,0.11764705882352941,0,0,0,0,0,1,1,0,1,0,0,1,0,0
0,7,2,2,4,2013,20.0,2.0,4,1,0,1,0,1,0,0,1,0,0,1,0,0
0,1,0,0,0,2013,27.0,0.0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
0,6,0,0,0,2013,19.0,0.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
0,3,0,0,6,2013,33.0,0.4,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,7,0,0,0,2013,21.0,0.0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
0,6,0,0,1,2013,32.0,0.07142857142857142,0,0,0,0,0,1,1,0,0,0,1,1,0,0
0,6,0,0,2,2013,22.0,0.5,0,0,0,1,0,1,0,0,0,1,0,1,0,0
0,2,0,0,3,2012,54.0,0.08333333333333333,0,0,0,0,0,1,1,0,1,0,0,0,1,0
0,4,0,0,7,2013,24.0,1.1666666666666667,0,0,0,1,0,1,0,0,0,0,0,1,0,0
0,9,0,1,6,2013,21.0,2.0,1,1,0,1,0,1,0,0,1,0,0,1,0,0
0,2,0,0,2,2013,30.0,0.16666666666666666,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0,3,0,0,4,2013,41.0,0.17391304347826086,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,5,0,0,3,2013,28.0,0.3,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,2,0,0,2,2014,37.0,0.10526315789473684,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,3,0,0,0,2013,25.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
0,2,0,0,1,2013,32.0,0.07142857142857142,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,8,0,0,1,2014,25.0,0.14285714285714285,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,2,0,0,0,2014,21.0,0.0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
0,8,0,1,11,2014,28.0,1.1,1,1,0,0,0,1,0,1,0,0,0,0,1,0
0,4,0,0,0,2013,29.0,0.0,0,0,1,0,0,1,1,0,0,0,1,1,0,0
0,1,0,0,1,2013,36.0,0.05555555555555555,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,8,0,0,14,2013,27.0,1.5555555555555556,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,4,0,0,2,2014,19.0,2.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
0,1,0,0,0,2013,42.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,1,0,0,0,2013,50.0,0.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
0,5,0,0,6,2013,27.0,0.6666666666666666,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,8,0,0,9,2013,29.0,0.8181818181818182,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,6,1,0,2,2013,18.0,2.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
0,1,0,0,1,2013,74.0,0.017857142857142856,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0,6,0,0,4,2013,58.0,0.1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,1,0,0,0,2013,39.0,0.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0,5,0,0,0,2013,22.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0,3,0,0,5,2013,31.0,0.38461538461538464,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,3,0,0,1,2013,24.0,0.16666666666666666,0,0,0,1,0,1,0,0,1,0,0,0,0,1
0,7,0,2,6,2013,23.0,1.2,2,1,0,1,0,1,1,0,1,0,0,1,0,0
0,1,0,0,1,2013,27.0,0.1111111111111111,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,1,0,0,0,2013,56.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,1,0,0,1,2013,53.0,0.02857142857142857,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,6,0,0,0,2014,31.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
0,2,0,0,5,2013,50.0,0.15625,0,0,0,0,0,1,1,0,0,1,0,1,0,0
0,2,0,0,1,2013,46.0,0.03571428571428571,0,0,0,0,0,1,1,0,0,0,1,0,1,0
0,4,0,0,1,2013,23.0,0.2,0,0,0,1,0,1,0,0,1,0,0,0,0,0
0,5,0,1,2,2013,18.0,2.0,1,1,0,1,0,1,0,0,1,0,0,0,0,1
0,6,0,0,7,2013,33.0,0.4666666666666667,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,8,0,0,16,2013,32.0,1.1428571428571428,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,3,0,0,0,2013,23.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
